Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
856,Horse,0.84712595,0.00392156862745098,1,0.99992585,Deer,0.99609375,0.00784313725490196,1,0.8828125,Deer,0.4180382203624768,0.01568627450980392,5,0.4180382203624768,Deer
857,Airplane,0.9810477,0.00392156862745098,1,0.61320585,Ship,0.98828125,0.00392156862745098,1,0.8359375,Ship,0.7502076143493979,0.00392156862745098,1,0.7502076143493979,Ship
858,Horse,0.9999999,0.00784313725490196,2,0.98783666,Bird,0.99609375,0.0196078431372549,3,0.59765625,Bird,0.4178762076939925,0.01568627450980392,3,0.4178762076939925,Deer
859,Ship,0.9999975,0.00392156862745098,4,0.5180515,Automobile,0.99609375,0.0196078431372549,3,0.99609375,Frog,0.886944858093372,0.0196078431372549,3,0.886944858093372,Frog
860,Deer,0.9828001,0.00392156862745098,1,0.99971527,Bird,0.99609375,0.00784313725490196,5,0.8203125,Bird,0.5345637538558194,0.011764705882352941,1,0.5345637538558194,Bird
861,Frog,0.99941564,0.00784313725490196,1,0.7157255,Deer,0.99609375,0.0196078431372549,4,0.5,Deer,0.4327837944940629,0.0196078431372549,4,0.4327837944940629,Deer
863,Cat,0.9319208,0.00392156862745098,1,0.99593925,Frog,0.99609375,0.00784313725490196,9,0.60546875,Frog,0.4301001638001555,0.011764705882352941,8,0.4301001638001555,Frog
864,Airplane,0.99998987,0.00392156862745098,3,0.5866056,Ship,0.99609375,0.00784313725490196,3,0.8125,Ship,0.3627877723371954,0.00784313725490196,3,0.3627877723371954,Ship
865,Automobile,1.0,0.00784313725490196,7,0.5083447,Truck,0.99609375,0.01568627450980392,9,0.39453125,Truck,0.42022421153570455,0.01568627450980392,12,0.42022421153570455,Ship
867,Horse,0.99519426,0.00392156862745098,1,0.53908396,Cat,0.99609375,0.00392156862745098,1,0.62109375,Deer,0.40987662003140274,0.00392156862745098,14,0.40987662003140274,Deer
868,Airplane,0.996628,0.00392156862745098,1,0.7776789,Ship,0.99609375,0.011764705882352941,1,0.86328125,Bird,0.5403246355425553,0.011764705882352941,1,0.5403246355425553,Bird
869,Automobile,0.9999976,0.00784313725490196,3,0.51785207,Truck,0.99609375,0.00784313725490196,1,0.625,Truck,0.4512085708332845,0.00784313725490196,5,0.4512085708332845,Truck
872,Deer,0.9956944,0.00392156862745098,2,0.38682792,Bird,0.99609375,0.011764705882352941,5,0.9921875,Frog,0.8233461368126417,0.00392156862745098,1,0.8233461368126417,Automobile
873,Bird,0.99997854,0.00392156862745098,3,0.70475125,Airplane,0.99609375,0.00784313725490196,2,0.5390625,Airplane,0.4056037318045326,0.00784313725490196,1,0.4056037318045326,Airplane
874,Cat,0.9966608,0.00392156862745098,2,0.33359173,Automobile,0.99609375,0.011764705882352941,1,0.4375,Automobile,0.44469908163044836,0.011764705882352941,6,0.44469908163044836,Automobile
875,Ship,0.9893596,0.00392156862745098,1,0.6661517,Airplane,0.99609375,0.01568627450980392,7,0.6796875,Cat,0.5430347257897044,0.011764705882352941,1,0.5430347257897044,Cat
876,Deer,0.9999999,0.00784313725490196,1,0.43552962,Bird,0.99609375,0.011764705882352941,3,0.78515625,Frog,0.49527970769233765,0.011764705882352941,3,0.49527970769233765,Frog
877,Bird,0.99999297,0.00392156862745098,3,0.4927196,Cat,0.96875,0.00392156862745098,1,0.80078125,Dog,0.43938200091804447,0.00392156862745098,1,0.43938200091804447,Dog
878,Cat,0.71565366,0.00392156862745098,1,0.38938415,Horse,0.890625,0.00392156862745098,2,0.50390625,Horse,0.38348335137770073,0.00392156862745098,2,0.38348335137770073,Deer
879,Horse,0.9931463,0.00392156862745098,1,0.46783203,Deer,0.99609375,0.00784313725490196,1,0.93359375,Deer,0.5453187508520263,0.00392156862745098,1,0.5453187508520263,Deer
880,Ship,0.9998795,0.00392156862745098,2,0.7092187,Airplane,0.99609375,0.011764705882352941,2,0.8828125,Airplane,0.5981963463050867,0.011764705882352941,2,0.5981963463050867,Airplane
884,Truck,0.99851304,0.00392156862745098,1,0.9468635,Automobile,0.99609375,0.00784313725490196,4,0.66015625,Automobile,0.48466044522713286,0.011764705882352941,5,0.48466044522713286,Automobile
885,Airplane,0.8293835,0.00392156862745098,1,0.96462005,Ship,0.98828125,0.00392156862745098,1,0.53125,Ship,0.45268980001044046,0.00784313725490196,1,0.45268980001044046,Deer
886,Airplane,0.8825818,0.00392156862745098,1,0.99140525,Truck,0.94140625,0.00392156862745098,1,0.546875,Truck,0.4281273047484039,0.00784313725490196,3,0.4281273047484039,Truck
887,Automobile,0.9983247,0.00392156862745098,1,0.9933159,Frog,0.96875,0.00784313725490196,1,0.96875,Frog,0.4540216027138796,0.00392156862745098,2,0.4540216027138796,Frog
890,Deer,0.68458974,0.00392156862745098,1,0.9523227,Ship,0.98828125,0.00392156862745098,1,0.49609375,Cat,0.5358501588983288,0.00392156862745098,1,0.5358501588983288,Cat
891,Frog,0.9999957,0.011764705882352941,2,0.60880965,Deer,0.99609375,0.050980392156862744,8,0.7265625,Deer,0.3700386012418624,0.03529411764705882,11,0.3700386012418624,Bird
892,Horse,0.6679678,0.00392156862745098,1,0.6874746,Cat,0.99609375,0.00784313725490196,3,0.50390625,Cat,0.45513758777476954,0.00784313725490196,1,0.45513758777476954,Cat
894,Automobile,1.0,0.00784313725490196,3,0.5977088,Truck,0.99609375,0.01568627450980392,3,0.58203125,Truck,0.4635687989247443,0.01568627450980392,5,0.4635687989247443,Truck
895,Automobile,0.9986966,0.00392156862745098,3,0.5616473,Truck,0.99609375,0.00784313725490196,1,0.67578125,Truck,0.4365157164067183,0.00784313725490196,1,0.4365157164067183,Ship
896,Cat,0.9509773,0.00392156862745098,1,0.75321645,Frog,0.62109375,0.00392156862745098,1,0.953125,Frog,0.5468742075587482,0.00784313725490196,1,0.5468742075587482,Frog
897,Horse,0.9987576,0.00392156862745098,1,0.9982765,Deer,0.99609375,0.00784313725490196,1,0.8203125,Deer,0.477056646707594,0.00392156862745098,3,0.477056646707594,Deer
899,Dog,0.9999548,0.00392156862745098,4,0.51389956,Horse,0.99609375,0.01568627450980392,3,0.5625,Cat,0.376894760517728,0.0196078431372549,1,0.376894760517728,Cat
900,Bird,0.96564907,0.00392156862745098,1,0.99199694,Frog,0.98828125,0.00392156862745098,1,0.45703125,Frog,0.24502518238823542,0.00392156862745098,1,0.24502518238823542,Dog
901,Frog,0.9969848,0.00392156862745098,1,0.99962103,Bird,0.99609375,0.011764705882352941,1,0.984375,Bird,0.5896132357362707,0.011764705882352941,1,0.5896132357362707,Bird
902,Frog,0.9999988,0.00784313725490196,5,0.4892524,Automobile,0.99609375,0.03529411764705882,6,0.62890625,Deer,0.49668532263108206,0.03529411764705882,4,0.49668532263108206,Deer
904,Ship,0.9765439,0.00392156862745098,1,0.86974084,Airplane,0.99609375,0.0196078431372549,3,0.37109375,Airplane,0.4316672399002127,0.0196078431372549,4,0.4316672399002127,Airplane
905,Horse,0.81132597,0.00392156862745098,1,0.91778606,Cat,0.99609375,0.00784313725490196,1,0.59375,Deer,0.32746228188662246,0.00784313725490196,1,0.32746228188662246,Airplane
906,Automobile,1.0,0.00784313725490196,1,0.54317766,Ship,0.99609375,0.01568627450980392,3,0.80078125,Ship,0.40442125892592495,0.011764705882352941,6,0.40442125892592495,Truck
907,Frog,0.99973375,0.00784313725490196,2,0.77014893,Bird,0.99609375,0.023529411764705882,13,0.49609375,Bird,0.3262189765133612,0.023529411764705882,3,0.3262189765133612,Cat
908,Ship,0.99999046,0.00392156862745098,3,0.82597077,Airplane,0.99609375,0.011764705882352941,3,0.49609375,Bird,0.47340439502765475,0.011764705882352941,3,0.47340439502765475,Bird
909,Ship,0.99999976,0.00784313725490196,2,0.5006285,Automobile,0.99609375,0.03529411764705882,6,0.65234375,Truck,0.4290679841466581,0.03529411764705882,4,0.4290679841466581,Truck
911,Cat,0.9719149,0.00392156862745098,1,0.99823856,Frog,0.99609375,0.00392156862745098,1,0.58203125,Frog,0.5323244621284484,0.00784313725490196,1,0.5323244621284484,Frog
913,Deer,0.9999397,0.00392156862745098,1,0.5099323,Frog,0.99609375,0.011764705882352941,5,0.43359375,Frog,0.35769949839717036,0.011764705882352941,1,0.35769949839717036,Cat
914,Airplane,0.94031477,0.00392156862745098,1,0.9595451,Automobile,0.99609375,0.00392156862745098,19,0.5390625,Automobile,0.4505493213014505,0.00784313725490196,7,0.4505493213014505,Automobile
917,Ship,0.9986791,0.00392156862745098,1,0.7251458,Airplane,0.99609375,0.011764705882352941,7,0.65625,Bird,0.2717284657190707,0.01568627450980392,10,0.2717284657190707,Airplane
918,Ship,0.99999285,0.00784313725490196,2,0.7275544,Automobile,0.99609375,0.03529411764705882,10,0.640625,Automobile,0.42278704360032354,0.0392156862745098,18,0.42278704360032354,Automobile
919,Airplane,0.9999311,0.00392156862745098,4,0.53330135,Bird,0.99609375,0.00784313725490196,3,0.91796875,Bird,0.46470900797960374,0.011764705882352941,1,0.46470900797960374,Bird
920,Frog,0.996804,0.00392156862745098,1,0.36315575,Deer,0.99609375,0.011764705882352941,9,0.6953125,Deer,0.4425039526284516,0.00392156862745098,5,0.4425039526284516,Airplane
921,Truck,1.0,0.00784313725490196,3,0.59501576,Automobile,0.99609375,0.0196078431372549,8,0.58203125,Automobile,0.46106966312582964,0.027450980392156862,4,0.46106966312582964,Automobile
923,Truck,0.55619717,0.00392156862745098,1,0.9834029,Deer,0.5546875,0.00392156862745098,1,0.62109375,Frog,0.44355099969616524,0.00392156862745098,1,0.44355099969616524,Frog
926,Ship,0.99984753,0.00392156862745098,3,0.44171914,Bird,0.99609375,0.00784313725490196,2,0.8515625,Bird,0.3997956494797287,0.00784313725490196,2,0.3997956494797287,Bird
927,Frog,0.9987301,0.00392156862745098,1,0.9944344,Bird,0.99609375,0.011764705882352941,5,0.55859375,Bird,0.44006453740150936,0.011764705882352941,3,0.44006453740150936,Bird
930,Deer,0.9999999,0.00392156862745098,6,0.5134183,Bird,0.99609375,0.011764705882352941,5,0.51953125,Horse,0.47753561951752543,0.011764705882352941,1,0.47753561951752543,Bird
931,Bird,0.7706579,0.00392156862745098,1,0.8452718,Airplane,0.99609375,0.011764705882352941,2,0.54296875,Truck,0.28307774078425696,0.011764705882352941,4,0.28307774078425696,Truck
932,Cat,0.9559147,0.00392156862745098,1,0.6976619,Automobile,0.62109375,0.00392156862745098,2,0.89453125,Automobile,0.5164795671106922,0.00784313725490196,5,0.5164795671106922,Automobile
933,Bird,0.9954183,0.00392156862745098,1,0.996307,Horse,0.99609375,0.00784313725490196,2,0.65625,Horse,0.5707640966583661,0.00784313725490196,3,0.5707640966583661,Horse
934,Horse,1.0,0.011764705882352941,3,0.8280024,Bird,0.99609375,0.03529411764705882,8,0.71875,Bird,0.5301825382283402,0.03529411764705882,4,0.5301825382283402,Bird
935,Bird,0.9998658,0.00392156862745098,1,0.77361524,Cat,0.99609375,0.00784313725490196,3,0.44140625,Deer,0.35078596532778455,0.00784313725490196,1,0.35078596532778455,Deer
936,Bird,0.9999826,0.00392156862745098,1,0.30680677,Horse,0.9921875,0.00392156862745098,1,0.66015625,Deer,0.39802054772470447,0.00392156862745098,1,0.39802054772470447,Deer
938,Truck,0.7787666,0.00392156862745098,1,0.8955833,Automobile,0.8828125,0.00392156862745098,1,0.765625,Automobile,0.4996623391631137,0.00392156862745098,1,0.4996623391631137,Automobile
939,Ship,0.9999057,0.00392156862745098,4,0.6362785,Airplane,0.99609375,0.011764705882352941,7,0.62109375,Airplane,0.5350199786117821,0.01568627450980392,7,0.5350199786117821,Airplane
940,Truck,0.99999905,0.011764705882352941,2,0.58215797,Automobile,0.99609375,0.0196078431372549,19,0.54296875,Automobile,0.47902036426942757,0.03137254901960784,18,0.47902036426942757,Automobile
941,Automobile,0.99999,0.00392156862745098,3,0.55272865,Truck,0.99609375,0.011764705882352941,1,0.44921875,Truck,0.7145064989564227,0.011764705882352941,1,0.7145064989564227,Horse
942,Horse,0.99341774,0.00392156862745098,1,0.6696766,Deer,0.99609375,0.0196078431372549,7,0.50390625,Deer,0.49272534742725316,0.0196078431372549,3,0.49272534742725316,Frog
944,Airplane,0.99718225,0.00392156862745098,1,0.99693716,Ship,0.99609375,0.00784313725490196,1,0.9453125,Ship,0.741382982878494,0.00784313725490196,1,0.741382982878494,Ship
946,Airplane,0.99983,0.00784313725490196,4,0.52757055,Bird,0.99609375,0.011764705882352941,3,0.54296875,Bird,0.5070659394268292,0.011764705882352941,3,0.5070659394268292,Bird
949,Ship,1.0,0.00784313725490196,4,0.5646258,Automobile,0.99609375,0.027450980392156862,15,0.54296875,Automobile,0.4533616376796721,0.03137254901960784,3,0.4533616376796721,Frog
950,Cat,0.9956929,0.00392156862745098,1,0.99913114,Deer,0.99609375,0.00784313725490196,1,0.71875,Deer,0.36951548460072525,0.00784313725490196,6,0.36951548460072525,Deer
951,Truck,0.9998227,0.00392156862745098,2,0.77157813,Ship,0.99609375,0.011764705882352941,7,0.5,Ship,0.44500338761390296,0.011764705882352941,3,0.44500338761390296,Ship
952,Frog,0.99971515,0.00392156862745098,3,0.58977264,Bird,0.99609375,0.0196078431372549,6,0.75,Deer,0.5800252728361022,0.0196078431372549,6,0.5800252728361022,Deer
955,Horse,0.9999664,0.00392156862745098,1,0.76128,Deer,0.99609375,0.00784313725490196,1,0.58203125,Deer,0.5835799249525724,0.00784313725490196,1,0.5835799249525724,Deer
956,Airplane,0.5560003,0.00392156862745098,1,0.83712906,Ship,0.8046875,0.00784313725490196,1,0.46484375,Truck,0.5150156382039249,0.00784313725490196,1,0.5150156382039249,Bird
958,Horse,0.9999521,0.00784313725490196,1,0.5920886,Deer,0.99609375,0.01568627450980392,7,0.58203125,Deer,0.45763456634882754,0.01568627450980392,4,0.45763456634882754,Deer
959,Ship,0.9999976,0.00784313725490196,1,0.74374545,Automobile,0.99609375,0.023529411764705882,6,0.62109375,Automobile,0.4582484885573084,0.0392156862745098,4,0.4582484885573084,Automobile
960,Truck,0.98963225,0.00392156862745098,1,0.5503927,Automobile,0.79296875,0.00784313725490196,1,0.58203125,Automobile,0.4823881468617999,0.00784313725490196,1,0.4823881468617999,Automobile
961,Automobile,0.9833919,0.00392156862745098,1,0.9398874,Ship,0.99609375,0.011764705882352941,5,0.5078125,Ship,0.46616558301938416,0.011764705882352941,1,0.46616558301938416,Ship
962,Automobile,0.99793786,0.00392156862745098,2,0.45282722,Ship,0.99609375,0.023529411764705882,10,0.5,Ship,0.4302284597602539,0.01568627450980392,1,0.4302284597602539,Truck
963,Frog,1.0,0.00784313725490196,3,0.7538374,Bird,0.99609375,0.023529411764705882,8,0.8828125,Bird,0.4636149326727315,0.0196078431372549,7,0.4636149326727315,Bird
964,Frog,0.99984527,0.00392156862745098,2,0.39895567,Bird,0.99609375,0.01568627450980392,3,0.6875,Bird,0.4518737344388165,0.011764705882352941,7,0.4518737344388165,Bird
965,Frog,0.97738147,0.00392156862745098,1,0.6910629,Bird,0.99609375,0.01568627450980392,5,0.69921875,Bird,0.5074041970308375,0.01568627450980392,5,0.5074041970308375,Bird
966,Frog,0.8022225,0.00392156862745098,1,0.6649926,Cat,0.9921875,0.00784313725490196,2,0.73046875,Cat,0.6722161210911086,0.00392156862745098,1,0.6722161210911086,Cat
969,Truck,0.99953294,0.00392156862745098,2,0.62056506,Automobile,0.99609375,0.01568627450980392,11,0.66015625,Automobile,0.4970891674904952,0.00784313725490196,1,0.4970891674904952,Automobile
970,Truck,0.979715,0.00392156862745098,1,0.9099243,Automobile,0.99609375,0.00784313725490196,4,0.625,Automobile,0.4830633383344338,0.011764705882352941,5,0.4830633383344338,Automobile
971,Deer,0.99970394,0.00392156862745098,1,0.8018332,Frog,0.99609375,0.011764705882352941,3,0.9765625,Frog,0.4931151779800462,0.011764705882352941,3,0.4931151779800462,Frog
973,Automobile,0.99962187,0.00392156862745098,2,0.56931967,Truck,0.99609375,0.00784313725490196,1,0.66015625,Truck,0.46191245398527875,0.00784313725490196,1,0.46191245398527875,Truck
974,Horse,0.69579035,0.00392156862745098,1,0.6765141,Airplane,0.99609375,0.00392156862745098,3,0.5703125,Airplane,0.42913411291455095,0.00784313725490196,2,0.42913411291455095,Airplane
975,Airplane,0.9999995,0.00784313725490196,2,0.993761,Ship,0.99609375,0.01568627450980392,3,0.83984375,Ship,0.5191680902270239,0.0196078431372549,9,0.5191680902270239,Ship
976,Frog,0.9999988,0.00784313725490196,2,0.9587942,Bird,0.99609375,0.027450980392156862,4,0.52734375,Bird,0.5734708982881306,0.0196078431372549,13,0.5734708982881306,Bird
977,Ship,0.9997452,0.00392156862745098,1,0.9044224,Airplane,0.99609375,0.01568627450980392,2,0.67578125,Airplane,0.5256201185420084,0.011764705882352941,3,0.5256201185420084,Bird
978,Automobile,0.9934436,0.00392156862745098,1,0.98817015,Ship,0.99609375,0.011764705882352941,15,0.58203125,Ship,0.3494829572400719,0.00784313725490196,12,0.3494829572400719,Ship
979,Truck,0.9980426,0.00392156862745098,1,0.6600457,Automobile,0.99609375,0.01568627450980392,4,0.625,Automobile,0.5016356150366064,0.01568627450980392,4,0.5016356150366064,Automobile
980,Bird,0.99880826,0.00392156862745098,3,0.36675304,Cat,0.99609375,0.00784313725490196,1,0.6875,Frog,0.4746944174382733,0.00784313725490196,3,0.4746944174382733,Frog
981,Truck,0.9870328,0.00392156862745098,1,0.94353133,Automobile,0.99609375,0.011764705882352941,2,0.58203125,Automobile,0.4248189948759714,0.011764705882352941,2,0.4248189948759714,Automobile
983,Deer,1.0,0.00784313725490196,2,0.6716672,Bird,0.99609375,0.043137254901960784,8,0.6796875,Bird,0.38695932111247944,0.043137254901960784,10,0.38695932111247944,Bird
984,Horse,1.0,0.00784313725490196,2,0.6183641,Deer,0.99609375,0.011764705882352941,17,0.54296875,Deer,0.42632388169387037,0.01568627450980392,2,0.42632388169387037,Dog
985,Ship,0.9999937,0.00784313725490196,2,0.5829492,Airplane,0.99609375,0.0196078431372549,6,0.4921875,Airplane,0.4874982897664573,0.011764705882352941,9,0.4874982897664573,Bird
986,Cat,0.99846977,0.00392156862745098,2,0.4674073,Horse,0.859375,0.00392156862745098,3,0.53515625,Horse,0.5229400118872116,0.00784313725490196,11,0.5229400118872116,Horse
988,Bird,0.93123317,0.00392156862745098,1,0.49784768,Frog,0.99609375,0.01568627450980392,10,0.5390625,Frog,0.39425215006136693,0.0196078431372549,2,0.39425215006136693,Frog
989,Airplane,0.98350036,0.00392156862745098,1,0.99729675,Ship,0.99609375,0.00392156862745098,1,0.9140625,Ship,0.5383270262113766,0.00392156862745098,1,0.5383270262113766,Ship
991,Dog,0.8930307,0.00392156862745098,1,0.9232575,Cat,0.921875,0.00392156862745098,1,0.875,Cat,0.5987411219520448,0.00392156862745098,2,0.5987411219520448,Cat
992,Ship,0.9999291,0.00784313725490196,3,0.807469,Truck,0.99609375,0.023529411764705882,14,0.58203125,Truck,0.5247220517443689,0.0196078431372549,8,0.5247220517443689,Truck
993,Deer,0.9844797,0.00392156862745098,1,0.8449256,Cat,0.875,0.00392156862745098,1,0.7265625,Horse,0.5274103096690157,0.00392156862745098,1,0.5274103096690157,Horse
994,Frog,0.9884248,0.00392156862745098,3,0.5588516,Deer,0.99609375,0.0196078431372549,1,0.57421875,Bird,0.5029461035784044,0.00784313725490196,1,0.5029461035784044,Bird
995,Cat,0.84037083,0.00392156862745098,1,0.99796766,Bird,0.9921875,0.00784313725490196,9,0.42578125,Bird,0.3834678166423268,0.011764705882352941,7,0.3834678166423268,Bird
996,Ship,0.9999844,0.00784313725490196,2,0.58711505,Airplane,0.99609375,0.011764705882352941,2,0.29296875,Cat,0.3418740188774509,0.01568627450980392,1,0.3418740188774509,Airplane
998,Cat,0.98217183,0.00392156862745098,1,0.997974,Frog,0.99609375,0.011764705882352941,1,0.9921875,Frog,0.41962833271654915,0.011764705882352941,1,0.41962833271654915,Frog
999,Ship,1.0,0.011764705882352941,4,0.96077496,Airplane,0.99609375,0.0196078431372549,5,0.53515625,Airplane,0.4785832034561395,0.023529411764705882,13,0.4785832034561395,Airplane
1001,Airplane,0.9246814,0.00392156862745098,1,0.9952932,Ship,0.99609375,0.00784313725490196,1,0.625,Ship,0.5984791924077192,0.00784313725490196,4,0.5984791924077192,Ship
1003,Deer,0.98403394,0.00392156862745098,1,0.5003619,Cat,0.99609375,0.0196078431372549,5,0.8828125,Frog,0.4711909266853006,0.0196078431372549,5,0.4711909266853006,Frog
1004,Ship,0.99936455,0.00392156862745098,1,0.9115928,Airplane,0.99609375,0.011764705882352941,16,0.68359375,Airplane,0.24519762936912154,0.00784313725490196,1,0.24519762936912154,Bird
1005,Automobile,1.0,0.00392156862745098,3,0.5025477,Truck,0.99609375,0.00784313725490196,5,0.54296875,Truck,0.4593072737145985,0.00784313725490196,3,0.4593072737145985,Truck
1006,Automobile,1.0,0.00784313725490196,2,0.6824995,Truck,0.99609375,0.01568627450980392,3,0.765625,Truck,0.6077871746241097,0.01568627450980392,3,0.6077871746241097,Truck
1007,Ship,0.5481131,0.00392156862745098,1,0.834934,Airplane,0.99609375,0.011764705882352941,1,0.89453125,Bird,0.6386883378776719,0.00392156862745098,1,0.6386883378776719,Airplane
1009,Frog,0.9965012,0.00784313725490196,1,0.7379512,Deer,0.99609375,0.03137254901960784,5,0.5390625,Deer,0.623776362482916,0.03137254901960784,5,0.623776362482916,Deer
1010,Airplane,0.99998903,0.00784313725490196,12,0.55598843,Bird,0.99609375,0.00784313725490196,5,0.66015625,Bird,0.544730516142155,0.00784313725490196,7,0.544730516142155,Bird
1011,Ship,0.9999716,0.00392156862745098,11,0.55841637,Airplane,0.99609375,0.011764705882352941,4,0.9609375,Airplane,0.4618879217191976,0.011764705882352941,4,0.4618879217191976,Airplane
1012,Frog,0.995993,0.00392156862745098,3,0.29619932,Deer,0.99609375,0.023529411764705882,9,0.5,Deer,0.4568765691974472,0.10588235294117647,16,0.4568765691974472,Bird
1014,Cat,0.99263895,0.00392156862745098,1,0.76903725,Deer,0.82421875,0.00392156862745098,5,0.625,Deer,0.43396328216545144,0.00784313725490196,7,0.43396328216545144,Deer
1015,Deer,1.0,0.00784313725490196,7,0.7582827,Frog,0.99609375,0.0196078431372549,16,0.81640625,Bird,0.35114517021461333,0.0196078431372549,6,0.35114517021461333,Bird
1017,Frog,0.99997103,0.00784313725490196,1,0.60119057,Deer,0.99609375,0.023529411764705882,5,0.66015625,Deer,0.4158211808430701,0.023529411764705882,19,0.4158211808430701,Deer
1018,Airplane,0.9998485,0.00784313725490196,5,0.5868992,Cat,0.99609375,0.00784313725490196,3,0.97265625,Bird,0.38284024860137594,0.00784313725490196,5,0.38284024860137594,Bird
1020,Automobile,1.0,0.00784313725490196,2,0.4722022,Ship,0.99609375,0.011764705882352941,1,0.765625,Truck,0.45504098632901263,0.00784313725490196,11,0.45504098632901263,Truck
1021,Automobile,0.99999845,0.00784313725490196,1,0.6829583,Truck,0.99609375,0.023529411764705882,14,0.55859375,Airplane,0.3976680426620262,0.023529411764705882,3,0.3976680426620262,Ship
1022,Airplane,0.99958974,0.00392156862745098,1,0.6916029,Ship,0.99609375,0.00784313725490196,1,0.9765625,Ship,0.45475694880148854,0.00784313725490196,2,0.45475694880148854,Ship
1023,Airplane,0.973838,0.00392156862745098,1,0.78042,Bird,0.9921875,0.00784313725490196,1,0.5390625,Bird,0.4770851987936348,0.00784313725490196,6,0.4770851987936348,Bird
1024,Cat,0.9991035,0.00392156862745098,1,0.72133875,Frog,0.99609375,0.00784313725490196,9,0.71875,Frog,0.48062937206740836,0.00784313725490196,1,0.48062937206740836,Dog
1025,Dog,0.93722403,0.00392156862745098,1,0.7203387,Truck,0.99609375,0.0196078431372549,1,0.48046875,Frog,0.5080937164434147,0.0196078431372549,5,0.5080937164434147,Truck
1027,Airplane,0.9999641,0.00392156862745098,2,0.45779568,Ship,0.99609375,0.00392156862745098,7,0.75390625,Deer,0.46706001859420443,0.00392156862745098,3,0.46706001859420443,Deer
1028,Frog,0.999943,0.00784313725490196,2,0.87883264,Bird,0.99609375,0.023529411764705882,5,0.54296875,Bird,0.48836949337632585,0.0196078431372549,12,0.48836949337632585,Bird
1029,Frog,0.99999845,0.00784313725490196,3,0.70118123,Bird,0.99609375,0.027450980392156862,12,0.625,Bird,0.48066182124126505,0.023529411764705882,18,0.48066182124126505,Bird
1030,Cat,0.99179584,0.00784313725490196,2,0.6609235,Dog,0.99609375,0.01568627450980392,3,0.58203125,Dog,0.3900491272114594,0.023529411764705882,7,0.3900491272114594,Deer
1033,Cat,0.9864384,0.00392156862745098,1,0.5796782,Frog,0.98828125,0.00392156862745098,4,0.6640625,Frog,0.3147357895495769,0.00784313725490196,10,0.3147357895495769,Frog
1034,Frog,0.6315659,0.00392156862745098,1,0.9623357,Deer,0.76953125,0.00392156862745098,1,0.43359375,Deer,0.2823012481067978,0.00392156862745098,1,0.2823012481067978,Deer
1035,Frog,0.8020455,0.00392156862745098,1,0.93254006,Cat,0.99609375,0.0392156862745098,3,0.66015625,Bird,0.5038642569967025,0.03137254901960784,5,0.5038642569967025,Cat
1036,Airplane,0.97232395,0.00392156862745098,1,0.99706155,Frog,0.96875,0.00392156862745098,11,0.4296875,Frog,0.4599448960105112,0.00392156862745098,3,0.4599448960105112,Bird
1037,Horse,0.9999995,0.00784313725490196,3,0.61690927,Dog,0.99609375,0.027450980392156862,7,0.66015625,Deer,0.4726657182732463,0.027450980392156862,7,0.4726657182732463,Deer
1038,Bird,0.99999917,0.00784313725490196,2,0.5643882,Airplane,0.99609375,0.011764705882352941,6,0.4921875,Airplane,0.38932215938892534,0.011764705882352941,4,0.38932215938892534,Airplane
1039,Bird,0.90920055,0.00392156862745098,1,0.9901938,Frog,0.78515625,0.00392156862745098,1,0.65625,Frog,0.49226345871817195,0.00392156862745098,1,0.49226345871817195,Frog
1041,Dog,0.98149556,0.00392156862745098,1,0.4811676,Cat,0.99609375,0.01568627450980392,1,0.98828125,Frog,0.4052003889414706,0.01568627450980392,1,0.4052003889414706,Frog
1043,Bird,0.9447681,0.00392156862745098,1,0.9933414,Airplane,0.99609375,0.01568627450980392,13,0.62109375,Airplane,0.43844478067756626,0.011764705882352941,4,0.43844478067756626,Airplane
1044,Ship,0.99953246,0.00784313725490196,2,0.7540199,Airplane,0.99609375,0.01568627450980392,2,0.5390625,Airplane,0.8149861824028047,0.027450980392156862,14,0.8149861824028047,Bird
1045,Dog,0.8690858,0.00392156862745098,1,0.9298378,Cat,0.99609375,0.00392156862745098,1,0.640625,Cat,0.5512803783186186,0.00784313725490196,1,0.5512803783186186,Cat
1046,Bird,0.9999999,0.00784313725490196,2,0.80931264,Frog,0.99609375,0.011764705882352941,7,0.58203125,Frog,0.4259244571888654,0.011764705882352941,7,0.4259244571888654,Frog
1047,Automobile,1.0,0.00392156862745098,1,0.9955894,Ship,0.99609375,0.00392156862745098,3,0.76171875,Ship,0.5478880637967559,0.00784313725490196,1,0.5478880637967559,Ship
1048,Automobile,1.0,0.00784313725490196,3,0.760265,Truck,0.99609375,0.011764705882352941,3,0.58203125,Truck,0.5064276788199598,0.011764705882352941,11,0.5064276788199598,Truck
1052,Airplane,0.99999595,0.00784313725490196,3,0.56404006,Ship,0.99609375,0.011764705882352941,3,0.6953125,Ship,0.37677303179487825,0.00784313725490196,8,0.37677303179487825,Ship
1054,Automobile,1.0,0.00784313725490196,2,0.6058893,Truck,0.99609375,0.011764705882352941,1,0.6875,Truck,0.4819481180944471,0.011764705882352941,13,0.4819481180944471,Truck
